word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
solid,,4.0,,5.0,3.0,4.0,1.0,1.0,1.0,2.0
remove,,4.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0
chaos,,4.0,2.0,5.0,2.0,1.0,7.0,1.0,4.0,5.0
crown,,4.0,,,,,,,,
option,,4.0,5.0,3.0,3.0,2.0,1.0,6.0,3.0,3.0
displacement,,4.0,,,,1.0,1.0,1.0,2.0,5.0
welfare,,4.0,2.0,4.0,2.0,5.0,7.0,3.0,1.0,3.0
stock,,4.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,8.0
arrival,,4.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0
well,,4.0,3.0,2.0,4.0,5.0,1.0,3.0,3.0,5.0
skew,,4.0,,1.0,5.0,1.0,5.0,,3.0,4.0
precise,,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,10.0
government,,4.0,,2.0,1.0,,2.0,3.0,,3.0
automation,,4.0,1.0,2.0,,5.0,2.0,6.0,6.0,10.0
reception,,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
grace,,4.0,1.0,,,1.0,1.0,1.0,,1.0
establishment,,4.0,4.0,1.0,,1.0,,,,1.0
impulse,,4.0,4.0,3.0,,5.0,3.0,,1.0,1.0
ultra,,4.0,1.0,1.0,,1.0,1.0,,1.0,3.0
bot,,4.0,,,,1.0,2.0,4.0,3.0,4.0
provenance,,3.0,6.0,3.0,1.0,4.0,5.0,4.0,3.0,5.0
cud,,3.0,,1.0,2.0,1.0,1.0,,2.0,2.0
bill,,3.0,,,,,1.0,1.0,,1.0
magic,,3.0,,1.0,,,1.0,1.0,1.0,1.0
viewpoint,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,8.0
regulation,,3.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,6.0
peak,,3.0,4.0,2.0,1.0,3.0,2.0,4.0,,2.0
describe,,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0
countermeasure,,3.0,,1.0,2.0,3.0,1.0,4.0,2.0,6.0
ability,,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0
tau,,3.0,,1.0,,1.0,,,,
suppression,,3.0,1.0,3.0,11.0,4.0,4.0,3.0,1.0,2.0
last,,3.0,3.0,,3.0,1.0,2.0,3.0,1.0,1.0
wrong,,3.0,,,,2.0,,1.0,,2.0
letter,,3.0,4.0,,2.0,,,,1.0,1.0
remainder,,3.0,,1.0,,2.0,5.0,,,1.0
qualify,,3.0,2.0,,,,1.0,,,
python,,3.0,2.0,4.0,1.0,3.0,1.0,4.0,7.0,16.0
revision,,3.0,1.0,2.0,4.0,5.0,2.0,1.0,2.0,4.0
guess,,3.0,2.0,1.0,1.0,2.0,3.0,,4.0,7.0
lack,,3.0,,,1.0,2.0,,2.0,,
plat,,3.0,1.0,,2.0,3.0,2.0,,1.0,2.0
perturb,,3.0,,2.0,,1.0,2.0,4.0,3.0,3.0
impulsive,,3.0,,,1.0,,1.0,2.0,2.0,2.0
coarse,,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,4.0
underlay,,3.0,1.0,5.0,2.0,6.0,9.0,6.0,5.0,8.0
intruder,,3.0,1.0,1.0,,,,1.0,1.0,1.0
mouth,,3.0,,,,,,,,
sift,,3.0,2.0,,2.0,2.0,1.0,1.0,,1.0
perceptual,,3.0,1.0,4.0,4.0,3.0,3.0,5.0,3.0,12.0
transparent,,3.0,1.0,2.0,2.0,2.0,2.0,6.0,,4.0
collocation,,3.0,,1.0,,,,,,
tumor,,3.0,3.0,4.0,3.0,1.0,5.0,6.0,6.0,13.0
scene,,3.0,5.0,7.0,7.0,12.0,28.0,39.0,31.0,71.0
keypad,,3.0,,,,1.0,,,,
snip,,3.0,,1.0,1.0,,,,,
asymmetry,,3.0,1.0,4.0,1.0,3.0,1.0,1.0,,2.0
download,,3.0,1.0,2.0,,,,,,
possibility,,3.0,2.0,1.0,12.0,5.0,2.0,2.0,1.0,5.0
encounter,,3.0,3.0,1.0,,,,1.0,1.0,1.0
noninterference,,3.0,,,1.0,1.0,,1.0,,
danger,,3.0,,,1.0,1.0,1.0,,,
scan,,3.0,1.0,5.0,7.0,2.0,6.0,12.0,3.0,10.0
decouple,,3.0,1.0,3.0,,5.0,2.0,1.0,6.0,9.0
mission,,3.0,1.0,,1.0,3.0,6.0,2.0,4.0,4.0
annotate,,3.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,6.0
voltage,,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,7.0
dance,,3.0,1.0,,,,,,2.0,4.0
ripple,,2.0,,,1.0,,,1.0,1.0,1.0
asp,,2.0,3.0,4.0,5.0,2.0,1.0,1.0,,4.0
occupancy,,2.0,,,1.0,1.0,,3.0,4.0,8.0
slop,,2.0,,1.0,,,1.0,,,
institution,,2.0,3.0,2.0,3.0,5.0,2.0,2.0,1.0,5.0
enzyme,,2.0,,,2.0,,1.0,,,
granular,,2.0,,1.0,2.0,,,,,
granularity,,2.0,2.0,,,,1.0,1.0,1.0,2.0
mislead,,2.0,1.0,,,,,,,
folk,,2.0,,,1.0,,,,,1.0
golden,,2.0,,,,1.0,1.0,,,1.0
thing,,2.0,8.0,6.0,15.0,6.0,12.0,20.0,19.0,36.0
corollary,,2.0,,,,,,,,
unless,,2.0,,,,2.0,,,,
activation,,2.0,2.0,,3.0,1.0,4.0,7.0,5.0,13.0
gnu,,2.0,1.0,,,,1.0,,1.0,1.0
drop,,2.0,4.0,1.0,,2.0,2.0,2.0,1.0,1.0
combiner,,2.0,,,,,,,,
lesion,,2.0,,1.0,,,1.0,4.0,16.0,32.0
minimalist,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0
cusp,,2.0,2.0,,,,,,,
watch,,2.0,2.0,,,,2.0,3.0,1.0,4.0
testable,,2.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0
prisoner,,2.0,3.0,1.0,,3.0,,1.0,,1.0
contest,,2.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
advancement,,2.0,,,2.0,2.0,,,1.0,1.0
unrelated,,2.0,2.0,1.0,,2.0,,,1.0,1.0
ascent,,2.0,,,2.0,1.0,1.0,,,
hill,,2.0,,1.0,,,,,,
war,,2.0,,1.0,1.0,1.0,6.0,1.0,1.0,2.0
keep,,2.0,,1.0,5.0,1.0,1.0,2.0,1.0,2.0
seam,,2.0,2.0,3.0,2.0,1.0,1.0,,5.0,6.0
smartphone,,2.0,3.0,6.0,5.0,3.0,14.0,5.0,6.0,16.0
catch,,2.0,1.0,,1.0,,2.0,3.0,,
tilt,,2.0,,,1.0,,,,,
adjust,,2.0,,,1.0,,,2.0,1.0,2.0
clue,,2.0,,1.0,,,1.0,1.0,,
capitalization,,2.0,,,,,,,,
customer,,2.0,3.0,8.0,1.0,3.0,2.0,4.0,2.0,5.0
push,,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,7.0
doomsday,,2.0,,,1.0,,,,,
temp,,2.0,,,,1.0,1.0,,,
steal,,2.0,1.0,,,,,1.0,1.0,5.0
rotate,,2.0,2.0,,,1.0,2.0,1.0,,
gallery,,2.0,1.0,,1.0,1.0,1.0,,,1.0
usual,,2.0,,,,1.0,,,,
avalanche,,2.0,2.0,,,,,1.0,,
roadside,,2.0,,,,,,1.0,2.0,2.0
aim,,2.0,,,,,,,,
cue,,2.0,1.0,1.0,1.0,,3.0,7.0,7.0,15.0
super,,2.0,1.0,1.0,1.0,2.0,3.0,4.0,9.0,13.0
compliance,,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,4.0
backward,,2.0,2.0,,3.0,,2.0,1.0,4.0,7.0
authorship,,2.0,,3.0,2.0,2.0,1.0,2.0,3.0,3.0
float,,2.0,,2.0,,,2.0,1.0,1.0,2.0
compensate,,2.0,,,1.0,1.0,1.0,,,
literal,,2.0,1.0,,,,1.0,1.0,,1.0
passport,,2.0,,,,,,,,
reallocation,,2.0,,,,2.0,2.0,1.0,,1.0
checker,,2.0,5.0,,,2.0,,,3.0,3.0
mediate,,2.0,2.0,2.0,,1.0,3.0,,,
announcement,,2.0,,,1.0,1.0,1.0,1.0,,2.0
linearity,,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0
exchangeable,,2.0,,,1.0,1.0,,,1.0,1.0
electrical,,2.0,5.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0
unequal,,2.0,4.0,2.0,1.0,1.0,3.0,,3.0,3.0
subtle,,2.0,,,,,1.0,,,1.0
reckon,,2.0,,,1.0,,,,,1.0
stamp,,2.0,1.0,1.0,,,,,,
mosaic,,2.0,,,,,,,1.0,1.0
existential,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0
disjunction,,2.0,,,,1.0,,1.0,,1.0
digitize,,2.0,,1.0,1.0,,,,,
outsource,,2.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0
city,,2.0,3.0,1.0,6.0,6.0,11.0,11.0,12.0,18.0
navigate,,2.0,1.0,,1.0,2.0,1.0,,2.0,6.0
introductory,,2.0,2.0,1.0,,1.0,,1.0,,
forum,,2.0,1.0,3.0,,,2.0,3.0,2.0,3.0
military,,2.0,1.0,,1.0,,,2.0,,
necessity,,2.0,,6.0,,,,2.0,2.0,2.0
observable,,2.0,6.0,1.0,2.0,1.0,,3.0,,6.0
converge,,2.0,,4.0,1.0,1.0,,2.0,,1.0
formalism,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,
editorial,,2.0,1.0,,1.0,,1.0,,,
ferromagnetic,,2.0,,,1.0,,1.0,,,
battery,,2.0,,3.0,2.0,,3.0,5.0,1.0,5.0
fidelity,,2.0,1.0,1.0,,1.0,1.0,,2.0,2.0
metropolis,,2.0,,,,,1.0,,,
terrorism,,2.0,,,,1.0,,,,
salient,,2.0,1.0,2.0,1.0,2.0,5.0,2.0,9.0,12.0
redistribution,,2.0,,,,,,,1.0,2.0
money,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0
superimpose,,2.0,1.0,1.0,1.0,1.0,,1.0,,
vault,,2.0,,1.0,,,,,,
associative,,2.0,2.0,7.0,8.0,4.0,,1.0,3.0,4.0
wiretapper,,2.0,,,,,,,,
witness,,2.0,3.0,3.0,2.0,,1.0,,,
political,,2.0,4.0,1.0,1.0,1.0,2.0,7.0,3.0,9.0
subgroup,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0
origami,,2.0,,,,,,,,
contagion,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
pad,,2.0,,1.0,2.0,1.0,,,,3.0
,,2.0,1.0,2.0,3.0,3.0,3.0,3.0,,1.0
,,2.0,1.0,2.0,3.0,3.0,3.0,3.0,,1.0
affiliation,,2.0,,,,,,,,1.0
judgment,,2.0,,,4.0,2.0,4.0,3.0,1.0,4.0
unsteady,,2.0,1.0,,,,,,,
legend,,2.0,,,,,,,,
seventh,,2.0,,,,,,,,
conformance,,2.0,1.0,1.0,1.0,,2.0,,,
lasso,,2.0,5.0,2.0,3.0,,2.0,1.0,2.0,3.0
rescue,,2.0,,,,2.0,,,,1.0
perimeter,,2.0,2.0,1.0,,,,1.0,,
subsystem,,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,2.0
employer,,2.0,,,,,,,,
irrelevance,,2.0,1.0,2.0,,,,,,
crossbar,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0
conjugate,,2.0,,,2.0,3.0,3.0,1.0,1.0,1.0
textbook,,2.0,,,,,,,,2.0
shrink,,2.0,,,,,,1.0,2.0,2.0
con,,2.0,1.0,1.0,,,1.0,,,5.0
ruby,,2.0,,1.0,,,,,,
infra,,2.0,,,,,,,,1.0
hybridize,,2.0,,,,,1.0,1.0,,
asymmetrical,,2.0,,1.0,,,1.0,,,
contingency,,2.0,1.0,1.0,,,,1.0,1.0,3.0
clean,,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,3.0
antigen,,2.0,,,1.0,,,,,
allow,,2.0,3.0,1.0,3.0,1.0,,1.0,1.0,2.0
national,,2.0,6.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0
serve,,2.0,2.0,2.0,,2.0,,,1.0,2.0
timescale,,2.0,,,1.0,,1.0,1.0,1.0,1.0
wind,,2.0,2.0,1.0,8.0,2.0,4.0,5.0,2.0,4.0
onto,,2.0,1.0,2.0,2.0,3.0,3.0,2.0,,1.0
vein,,2.0,1.0,,1.0,1.0,,1.0,1.0,3.0
conveyor,,2.0,,,,1.0,,,,
evacuation,,2.0,3.0,,2.0,1.0,2.0,1.0,,1.0
sleep,,2.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0
interpreter,,2.0,2.0,,1.0,2.0,1.0,1.0,,4.0
tropical,,2.0,,2.0,1.0,1.0,1.0,,1.0,2.0
resistant,,2.0,,,1.0,,,2.0,2.0,3.0
council,,2.0,1.0,,,,,,,
handover,,2.0,8.0,7.0,2.0,4.0,6.0,3.0,3.0,4.0
cure,,2.0,,,,1.0,,,2.0,4.0
woe,,2.0,,,,,,,,
symposium,,2.0,2.0,2.0,1.0,,,3.0,1.0,1.0
attitude,,2.0,1.0,3.0,1.0,3.0,1.0,,5.0,7.0
retrospective,,2.0,,,,,,,,1.0
opaque,,2.0,,,,1.0,1.0,,,
polish,,2.0,,,,1.0,2.0,,2.0,3.0
para,,2.0,2.0,,,1.0,1.0,,1.0,2.0
tour,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
descriptive,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0
conduct,,2.0,,2.0,,1.0,1.0,,1.0,2.0
shade,,2.0,,,1.0,,,,2.0,3.0
substrate,,2.0,,1.0,,3.0,2.0,1.0,,1.0
suitable,,2.0,,1.0,1.0,4.0,,3.0,,
enforcement,,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0
nodal,,2.0,,,,,1.0,,,
stay,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0
fictitious,,2.0,1.0,1.0,1.0,,,4.0,,
bus,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0
sight,,2.0,,,,2.0,,,1.0,2.0
house,,2.0,1.0,,1.0,,,2.0,,2.0
statement,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
fuse,,2.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,11.0
fun,,2.0,,1.0,,1.0,,,1.0,1.0
main,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
polite,,2.0,,,,,,1.0,,
shell,,2.0,1.0,1.0,,,,1.0,2.0,2.0
must,,2.0,,1.0,1.0,,,,,
volunteer,,2.0,,,,1.0,3.0,1.0,1.0,2.0
gameplay,,2.0,1.0,,,,,1.0,,1.0
campus,,2.0,3.0,,,,,1.0,1.0,2.0
retrial,,2.0,1.0,,,1.0,,,,
interconnect,,2.0,4.0,1.0,3.0,4.0,5.0,4.0,3.0,9.0
prize,,2.0,,,1.0,,,,1.0,2.0
coexistence,,2.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0
reporter,,2.0,,,,,,,,
secretary,,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0
discrepancy,,2.0,7.0,,3.0,8.0,3.0,2.0,1.0,2.0
altruistic,,2.0,1.0,,2.0,,1.0,,,
acceleration,,2.0,2.0,1.0,3.0,1.0,5.0,5.0,6.0,13.0
disjunctive,,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0
enforce,,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0
revise,,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0
mimic,,2.0,,,,,1.0,,,
tor,,2.0,3.0,3.0,,1.0,,3.0,5.0,6.0
sustainable,,2.0,,3.0,17.0,2.0,3.0,3.0,3.0,7.0
emphasis,,2.0,,1.0,,1.0,,,1.0,1.0
garbage,,2.0,1.0,1.0,,,3.0,5.0,,1.0
examine,,2.0,,1.0,1.0,2.0,,1.0,3.0,5.0
prism,,2.0,1.0,1.0,,,,1.0,,
inertial,,2.0,,2.0,2.0,2.0,,5.0,6.0,8.0
mostly,,2.0,1.0,1.0,,1.0,,,1.0,1.0
immunological,,2.0,,,,,,,,
tape,,2.0,,,,,,,1.0,1.0
polymorphic,,2.0,1.0,,,3.0,,2.0,3.0,5.0
labor,,2.0,,1.0,,,,,3.0,3.0
micro,,2.0,1.0,,1.0,3.0,5.0,2.0,1.0,4.0
mammogram,,2.0,,1.0,1.0,1.0,,3.0,,1.0
copyright,,2.0,1.0,1.0,1.0,,,,1.0,2.0
reset,,2.0,1.0,2.0,,3.0,,3.0,2.0,2.0
parsimony,,2.0,,,,,,,,
fallback,,2.0,1.0,,,,,,,
sky,,2.0,2.0,1.0,,1.0,,2.0,1.0,2.0
retinal,,2.0,,3.0,1.0,2.0,1.0,6.0,4.0,10.0
zoom,,2.0,1.0,,,1.0,,,,
lose,,2.0,3.0,2.0,2.0,,3.0,1.0,1.0,4.0
sector,,2.0,,2.0,4.0,,3.0,2.0,2.0,3.0
suite,,2.0,,1.0,2.0,4.0,1.0,1.0,5.0,8.0
mandate,,2.0,,,,1.0,,,,
overhear,,2.0,1.0,,,,1.0,,,2.0
developer,,2.0,1.0,,5.0,1.0,2.0,4.0,5.0,7.0
multiplier,,2.0,5.0,1.0,4.0,3.0,,5.0,3.0,3.0
volt,,2.0,,,,,,,,
pump,,1.0,,1.0,1.0,1.0,,1.0,,
incapable,,1.0,,,,,,,,
fascinate,,1.0,,,,,,,,
initiative,,1.0,,3.0,1.0,1.0,1.0,,,
warm,,1.0,,,,,,,,
inform,,1.0,3.0,4.0,,2.0,3.0,2.0,2.0,3.0
appear,,1.0,,,,,,,,
urn,,1.0,,,,,2.0,1.0,,
roommate,,1.0,,1.0,,1.0,,,,1.0
considerate,,1.0,,,,,,,,
argue,,1.0,,,1.0,,,,,
ready,,1.0,1.0,,1.0,1.0,,1.0,3.0,3.0
yeast,,1.0,,,1.0,,,,,
epileptic,,1.0,,,1.0,,,,,1.0
seizure,,1.0,,,,1.0,1.0,1.0,2.0,3.0
composer,,1.0,,,1.0,,,,,
populous,,1.0,,,,,,,,
populate,,1.0,,1.0,,,,,,
magnetic,,1.0,2.0,3.0,1.0,1.0,9.0,4.0,3.0,7.0
reviewer,,1.0,,,1.0,,,,1.0,2.0
tech,,1.0,1.0,,1.0,,,,1.0,1.0
rare,,1.0,,2.0,2.0,1.0,1.0,1.0,,
ongoing,,1.0,,1.0,,,,,,
adjustable,,1.0,2.0,1.0,1.0,,,,1.0,1.0
domino,,1.0,,,,,,,,
absence,,1.0,,1.0,,1.0,,,,
imitator,,1.0,,,,,,,,
wallet,,1.0,,1.0,,2.0,1.0,,,
parallelogram,,1.0,,,,,,,1.0,1.0
meter,,1.0,1.0,2.0,3.0,2.0,2.0,3.0,,3.0
neutralization,,1.0,2.0,,1.0,,1.0,,,
reducible,,1.0,1.0,1.0,,2.0,2.0,,,
cur,,1.0,,1.0,,1.0,2.0,,,
bone,,1.0,1.0,,,,,,,2.0
remodel,,1.0,,,,1.0,,,,
wrap,,1.0,2.0,,1.0,,,,,
compartment,,1.0,2.0,1.0,,,,,,
ownership,,1.0,,3.0,1.0,1.0,,,,2.0
authentic,,1.0,,,,,,,,
postman,,1.0,,,2.0,2.0,,,,
expensive,,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0
tester,,1.0,,1.0,,1.0,1.0,1.0,,1.0
calibrate,,1.0,,3.0,2.0,,1.0,2.0,2.0,4.0
disability,,1.0,1.0,,,,1.0,,,1.0
limiter,,1.0,,,,,,,,
prognostic,,1.0,,,,,,,,
delegation,,1.0,2.0,,,1.0,,,,
bacterium,,1.0,,1.0,2.0,1.0,,,,
soil,,1.0,,2.0,1.0,,2.0,,,
overcome,,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,6.0
documentation,,1.0,1.0,,2.0,2.0,3.0,,,
embarrass,,1.0,,,,,,,1.0,2.0
mantis,,1.0,,,,,,,,
sesame,,1.0,,,,,,,,
teen,,1.0,,,,,,,,
reciprocate,,1.0,,,,,,,,
college,,1.0,,1.0,1.0,,,2.0,,
bell,,1.0,,,1.0,,,,,
burn,,1.0,,,,,,,,
steep,,1.0,,1.0,,,,,,1.0
climb,,1.0,2.0,,,,1.0,,1.0,1.0
synthetic,,1.0,4.0,2.0,4.0,7.0,5.0,10.0,10.0,22.0
nation,,1.0,,,,,,1.0,1.0,2.0
extent,,1.0,,1.0,,,1.0,,,
knot,,1.0,,,,1.0,,,,
therapist,,1.0,,,,,,1.0,,
uptime,,1.0,,,,,,,,
motivate,,1.0,1.0,,,2.0,1.0,2.0,,3.0
vanish,,1.0,3.0,,,,3.0,2.0,1.0,1.0
validate,,1.0,1.0,1.0,,1.0,,2.0,3.0,6.0
pirate,,1.0,1.0,,,,,,,
appeasement,,1.0,,,,,,,,
cram,,1.0,,,,,,,,1.0
regulate,,1.0,,,,,,1.0,,
bureaucracy,,1.0,,1.0,,,,,,
spite,,1.0,,,,1.0,,,,
faulty,,1.0,1.0,,1.0,2.0,2.0,,,1.0
thumb,,1.0,,2.0,,,1.0,,,
arbitration,,1.0,,,,1.0,,,,
ace,,1.0,,,,,2.0,,,
timeout,,1.0,1.0,,,1.0,,2.0,,
momentum,,1.0,1.0,,,,,,,4.0
conserve,,1.0,,,1.0,1.0,,,,
cortex,,1.0,,,,1.0,,,1.0,2.0
rho,,1.0,,,,,,,,
contaminate,,1.0,,,,1.0,,,,
excerpt,,1.0,,,,,,,,
typicality,,1.0,,1.0,1.0,,,,,1.0
drawback,,1.0,,,,,,,,
ranger,,1.0,,,,,,,,
stale,,1.0,,,,,,,,1.0
forgery,,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,8.0
eel,,1.0,,,1.0,,,,,
vital,,1.0,,,,,,1.0,,
analyst,,1.0,,2.0,,,,,1.0,1.0
tension,,1.0,1.0,,,,,,1.0,2.0
winch,,1.0,,,,,,,,
bully,,1.0,,,,1.0,,,,
commission,,1.0,,,,,,1.0,,
amazon,,1.0,,1.0,,,,1.0,2.0,4.0
interdisciplinary,,1.0,3.0,,1.0,,,1.0,2.0,2.0
instant,,1.0,1.0,3.0,7.0,1.0,5.0,1.0,1.0,2.0
gratification,,1.0,,,1.0,,1.0,,,
exclusive,,1.0,,,1.0,1.0,2.0,,,
recycle,,1.0,,1.0,,1.0,2.0,1.0,2.0,4.0
multicolored,,1.0,,,,,,,,
dynamo,,1.0,,,,,,,,
culture,,1.0,1.0,2.0,5.0,2.0,3.0,4.0,,
mistime,,1.0,,,,,,,,
rake,,1.0,,,,,,,,
din,,1.0,,,,2.0,,,,
cryptographer,,1.0,,,,2.0,,,,
partiality,,1.0,,1.0,,,,,,1.0
navigable,,1.0,,,,,1.0,,,
syllogistic,,1.0,2.0,1.0,1.0,,,,,
remain,,1.0,1.0,,,,,,2.0,2.0
conduction,,1.0,,,,,,,,
platonic,,1.0,,,,,,,,
translucent,,1.0,,,1.0,3.0,1.0,,,
exposure,,1.0,,,,1.0,,1.0,2.0,5.0
lateral,,1.0,,1.0,,,,,1.0,1.0
signalize,,1.0,,,,,,,2.0,3.0
prestigious,,1.0,,,,,,,,
esteem,,1.0,,,,,,,,
slight,,1.0,,,,,,,,
panorama,,1.0,1.0,1.0,,,,,1.0,2.0
interactivity,,1.0,,,,1.0,,,1.0,1.0
additional,,1.0,,2.0,1.0,1.0,2.0,,,1.0
reminder,,1.0,,,,,,,,
please,,1.0,,,,,1.0,1.0,,
locate,,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0
municipal,,1.0,,,,2.0,,,,
district,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0
unsolved,,1.0,1.0,,,,,,,
reflexive,,1.0,1.0,1.0,1.0,1.0,,1.0,,
kit,,1.0,,1.0,1.0,1.0,1.0,,,1.0
rearrangement,,1.0,1.0,1.0,2.0,,1.0,,,
contradict,,1.0,,,,,,,,
rechargeable,,1.0,1.0,,,2.0,1.0,,,
ray,,1.0,2.0,,,3.0,1.0,,2.0,3.0
prion,,1.0,,,,,,,,
fibril,,1.0,,,,,,,,
condensation,,1.0,,,1.0,,1.0,,,1.0
paddle,,1.0,,,,,,,,
meme,,1.0,,1.0,1.0,1.0,,,,
microblog,,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,
accelerator,,1.0,1.0,2.0,3.0,1.0,4.0,6.0,3.0,10.0
realizable,,1.0,,1.0,1.0,,,,,1.0
elder,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0
hormone,,1.0,,,,,,,,
discordant,,1.0,,,,,,,,
hub,,1.0,,,3.0,,2.0,2.0,2.0,3.0
wise,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0
summer,,1.0,,,,,,1.0,,
factorize,,1.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0
uh,,1.0,,,,,,,,1.0
story,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,8.0
divine,,1.0,1.0,,,,,,,
incorrect,,1.0,,,,,,,,
oblique,,1.0,,1.0,1.0,,,1.0,,1.0
connective,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
undo,,1.0,,,,,,,,
hairpin,,1.0,5.0,,1.0,,,,,
acknowledgment,,1.0,1.0,,,,1.0,1.0,1.0,1.0
onboard,,1.0,,2.0,,1.0,,6.0,1.0,1.0
cartography,,1.0,,,,,,,,
sterilization,,1.0,,,,,,,,
adjective,,1.0,,,1.0,1.0,2.0,,,
combat,,1.0,,3.0,,2.0,1.0,3.0,2.0,2.0
bag,,1.0,1.0,,3.0,2.0,2.0,7.0,,1.0
silent,,1.0,,,3.0,2.0,,,4.0,4.0
rather,,1.0,,,,,,,,
imaginative,,1.0,,,,,1.0,,,
outweigh,,1.0,1.0,,,,,,,
antiretroviral,,1.0,,,,,,,,
ridge,,1.0,2.0,,,1.0,1.0,4.0,,2.0
unrestricted,,1.0,,1.0,,1.0,,1.0,,
negation,,1.0,2.0,2.0,2.0,2.0,3.0,,,1.0
tabulation,,1.0,1.0,,3.0,,1.0,,,1.0
cheater,,1.0,1.0,1.0,,,,1.0,,
vice,,1.0,,,,,,,,
frog,,1.0,,1.0,,,,,,2.0
interchangeable,,1.0,,,,1.0,,,,
underhand,,1.0,,,,,,,,
homogenization,,1.0,1.0,,,,,,1.0,1.0
accord,,1.0,,3.0,1.0,,1.0,,2.0,2.0
suggest,,1.0,1.0,,2.0,,,,1.0,1.0
facilitate,,1.0,2.0,1.0,1.0,3.0,5.0,,1.0,2.0
prerequisite,,1.0,2.0,,,,,1.0,,
conjugation,,1.0,,1.0,1.0,,,,,
consolidation,,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0
bifurcation,,1.0,1.0,2.0,,1.0,,2.0,,
thank,,1.0,,,2.0,,,,,
fence,,1.0,1.0,,2.0,,1.0,,,1.0
residue,,1.0,,2.0,3.0,2.0,2.0,,1.0,1.0
foot,,1.0,,,1.0,,,,1.0,1.0
inefficiency,,1.0,,1.0,2.0,,1.0,1.0,3.0,3.0
pan,,1.0,,,,,1.0,,1.0,1.0
stipple,,1.0,,,,,,,,
saga,,1.0,1.0,1.0,,1.0,,,,
rephrase,,1.0,,,,,,,,1.0
rethink,,1.0,,1.0,2.0,3.0,1.0,3.0,4.0,8.0
extra,,1.0,1.0,,1.0,1.0,,,1.0,3.0
slope,,1.0,1.0,,,,,,,
latex,,1.0,,1.0,1.0,,1.0,,1.0,1.0
upward,,1.0,1.0,,1.0,,1.0,,,
